BJarvan IV,BJhin,BRiven,BZilean,BAhri,RThresh,RChoGath,RCaitlyn,RKassadin,RAmumu,RFalse
BLucian,BZac,BJanna,BKatarina,BFiora,RJinx,RMaokai,RDarius,RVel'Koz,RAmumu,RFalse
BZac,BJarvan IV,BLeBlanc,BRakan,BCaitlyn,RLucian,RTalon,RTeemo,RWukong,RBraum,RFalse
BFiddlesticks,BCorki,BFiora,BLucian,BThresh,RLeona,RSinged,RSivir,RJax,RViktor,RFalse
BVayne,BChoGath,BMorgana,BJax,BFiora,RFiddlesticks,RSyndra,RLee Sin,RPoppy,RLucian,RTrue
BJanna,BTristana,BGraves,BSwain,BSyndra,RJinx,RRakan,RJax,RHeimerdinger,RKassadin,RTrue
BVayne,BHecarim,BGragas,BThresh,BFizz,RJax,RSwain,ROrianna,REzreal,RSoraka,RFalse
BZed,BVarus,BJax,BRumble,BBard,RJanna,REkko,RSinged,RCaitlyn,RMalphite,RFalse
BNunu,BZilean,BQuinn,BAnivia,BKalista,RBraum,RVladimir,RLee Sin,RTristana,RYasuo,RFalse
BAmumu,BIrelia,BLissandra,BVarus,BLulu,RSona,ROlaf,RMalzahar,RTeemo,RJhin,RTrue
BGnar,BEzreal,BShen,BVeigar,BMaster Yi,RJax,RTristana,RBlitzcrank,RZed,RTryndamere,RFalse
BZilean,BFiora,BBrand,BCaitlyn,BUdyr,RRiven,RJinx,RAnnie,RAmumu,RGalio,RFalse
BVarus,BNami,BXin Zhao,BViktor,BJarvan IV,RYasuo,RGragas,RBard,RVayne,RVeigar,RFalse
BIrelia,BMaster Yi,BLulu,BVladimir,BXayah,RDiana,RBlitzcrank,RKayle,RAshe,RWarwick,RTrue
BAshe,BKarma,BFiora,BEkko,BLee Sin,RAhri,RJax,RTahm Kench,RJinx,RTeemo,RFalse
BNocturne,BDarius,BJarvan IV,BTristana,BAhri,RKled,RVi,RAshe,RBard,ROrianna,RTrue
BTryndamere,BJarvan IV,BKarthus,BCaitlyn,BNocturne,RTaric,RTaliyah,RKled,RSivir,REvelynn,RTrue
BShen,BCorki,BJhin,BJax,BRumble,RTryndamere,ROlaf,ROrianna,RVayne,RTaric,RFalse
BLulu,BEkko,BRiven,BXin Zhao,BDraven,RTryndamere,RMaster Yi,RJhin,RKassadin,RBlitzcrank,RTrue
BVayne,BTryndamere,BIrelia,BAnnie,BBlitzcrank,REkko,RLee Sin,RKogMaw,RMorgana,RRiven,RFalse
BMalphite,BThresh,BAshe,BXerath,BRekSai,ROrianna,RVi,RAlistar,RTalon,RCaitlyn,RFalse
BKarma,BYasuo,BVladimir,BJarvan IV,BEzreal,RMorgana,RSwain,RAshe,RZac,RAnnie,RTrue
BJanna,BPoppy,BLux,BZac,BDraven,RTristana,RBlitzcrank,RAurelion Sol,RJax,RVladimir,RTrue
BYasuo,BAmumu,BVladimir,BLucian,BBrand,RLeBlanc,RDraven,RAatrox,RRenekton,RVeigar,RTrue
BLulu,BTryndamere,BVladimir,BDraven,BRenekton,RYasuo,RVayne,RNautilus,RJax,RDarius,RFalse
BVarus,BLee Sin,BLux,BEkko,BNidalee,RDr. Mundo,RJax,RVladimir,RMiss Fortune,RBlitzcrank,RFalse
BVayne,BZac,BNami,BShen,BTaliyah,RCaitlyn,RJayce,RBard,RWukong,RViktor,RTrue
BAkali,BCaitlyn,BKhaZix,BThresh,BIllaoi,RLucian,RKindred,RRiven,RKatarina,RVladimir,RFalse
BBrand,BMaster Yi,BPoppy,BCaitlyn,BThresh,RShen,RZiggs,RKhaZix,RRakan,RXayah,RFalse
BThresh,BKatarina,BGragas,BJhin,BFiora,RAhri,RJarvan IV,RLeona,RMorgana,RXayah,RTrue
BGaren,BAkali,BVayne,BThresh,BWarwick,RMaster Yi,RNautilus,RLucian,RChoGath,RTaliyah,RFalse
BAshe,BVel'Koz,BKatarina,BKennen,BJarvan IV,RSwain,RJhin,RNami,RAmumu,RFizz,RTrue
BZed,BJarvan IV,BLulu,BGragas,BCaitlyn,RKindred,RSyndra,RVayne,RFiddlesticks,RRiven,RTrue
BJinx,BDarius,BBlitzcrank,BEzreal,BJarvan IV,RJayce,RRumble,RElise,RXayah,RRakan,RFalse
BGalio,BXin Zhao,BPantheon,BCaitlyn,BMorgana,RThresh,RJhin,RCorki,RJax,RRiven,RFalse
BIvern,BThresh,BAhri,BRumble,BAshe,RAnnie,RAlistar,RTristana,RJax,RRiven,RTrue
BMalphite,BVi,BTwisted Fate,BMiss Fortune,BThresh,RBraum,RVarus,RJax,RIrelia,RAhri,RFalse
BZilean,BXin Zhao,BDarius,BKassadin,BMiss Fortune,RAmumu,RZed,RAshe,RWukong,RVeigar,RTrue
BMalzahar,BSona,BJhin,BTryndamere,BEkko,RJax,RJarvan IV,RAshe,RTeemo,RAnnie,RTrue
BSwain,BMalphite,BLucian,BTryndamere,BVladimir,RVayne,RKarma,RGnar,RSyndra,RWarwick,RFalse
BKarma,BTristana,BAzir,BGragas,BOlaf,RJax,RFiora,REkko,RThresh,RLucian,RTrue
BZac,BOrianna,BAshe,BTryndamere,BSona,RLux,RLulu,RCaitlyn,RJax,RFiora,RFalse
BRenekton,BJhin,BJanna,BZac,BRyze,RTristana,RYasuo,RThresh,RAmumu,RRiven,RTrue
BZyra,BLucian,BSona,BJax,BHecarim,RAnivia,RTryndamere,RKassadin,RIrelia,RSivir,RFalse
BLulu,BVayne,BPoppy,BTryndamere,BTaliyah,RLeona,RJarvan IV,RRumble,REkko,RTwitch,RTrue
BKassadin,BBlitzcrank,BJarvan IV,BCaitlyn,BVladimir,RGangplank,RMorgana,RJhin,RZac,REkko,RTrue
BAnnie,BWarwick,BGangplank,BKarma,BJinx,RAshe,RMalphite,RJanna,RMaster Yi,RLucian,RFalse
BBard,BJinx,BKennen,BEvelynn,BKassadin,ROlaf,RNunu,RKatarina,RThresh,RTwitch,RTrue
BYasuo,BThresh,BVayne,BViktor,BNocturne,RNami,RLucian,RRiven,RLee Sin,RAhri,RFalse
BYasuo,BSion,BWukong,BThresh,BZiggs,RViktor,RZilean,RJarvan IV,RTwitch,RMalphite,RFalse
BKogMaw,BBraum,BJarvan IV,BRiven,BVeigar,RKassadin,RDarius,RUdyr,RVarus,RThresh,RTrue
BEvelynn,BVel'Koz,BGalio,BVeigar,BCaitlyn,RGragas,REzreal,RZed,RSona,RTalon,RFalse
BCaitlyn,BSejuani,BLeona,BBrand,BTalon,RViktor,REzreal,RVayne,RJax,RRakan,RFalse
BJhin,BYorick,BWarwick,BZyra,BFizz,RTalon,RVolibear,RDiana,RTeemo,RAshe,RTrue
BLeona,BPantheon,BLux,BVayne,BGaren,RAnnie,RRyze,RJhin,RXin Zhao,RRenekton,RFalse
BKalista,BTalon,BYasuo,BSoraka,BVi,RThresh,RWukong,RIvern,RXayah,RMalphite,RTrue
BSwain,BBraum,BWarwick,BMiss Fortune,BGaren,RTalon,RLee Sin,RBlitzcrank,RJinx,RLux,RTrue
BLux,BDraven,BLucian,BLeona,BFiddlesticks,RAnnie,RFiora,RNunu,RRekSai,RTristana,RFalse
BGalio,BJax,BKatarina,BSona,BTristana,RJinx,RKassadin,RDr. Mundo,RTrundle,RAnnie,RFalse
BJinx,BAnnie,BKayle,BWukong,BZac,RMaster Yi,RThresh,RKarthus,RAshe,RPantheon,RFalse
BTryndamere,BAnnie,BKatarina,BGragas,BTristana,RMorgana,RJayce,RLucian,RThresh,RLee Sin,RFalse
BSyndra,BRiven,BTwitch,BAnnie,BMiss Fortune,RCaitlyn,RBraum,RLeona,RViktor,RTeemo,RFalse
BPoppy,BAnnie,BVayne,BLee Sin,BSwain,RTalon,RTeemo,RShaco,RCaitlyn,RLeona,RFalse
BFizz,BJayce,BGragas,BNautilus,BTwitch,RTaric,RLucian,RGalio,RRenekton,RTalon,RTrue
BAnnie,BLeona,BVayne,BRiven,BAmumu,RKhaZix,RPantheon,RTalon,RThresh,RXayah,RFalse
BMalzahar,BLux,BTristana,BJax,BHecarim,RSyndra,RXayah,RMaster Yi,RVel'Koz,RYorick,RTrue
BYasuo,BGragas,BDr. Mundo,BGraves,BLeona,RJax,RLucian,RGangplank,RVeigar,RMalphite,RFalse
BLucian,BJanna,BAhri,BPoppy,BJax,RKarma,RLee Sin,RJhin,RSwain,RTalon,RFalse
BMaster Yi,BBlitzcrank,BTwitch,BTalon,BTeemo,RSwain,RZac,RSyndra,RRakan,RXayah,RTrue
BCaitlyn,BMalzahar,BGaren,BZac,BLulu,RThresh,RLux,RTwitch,RWukong,RUdyr,RTrue
BRakan,BTalon,BKhaZix,BRiven,BAnnie,RJax,RLeona,RVayne,RAkali,RHecarim,RFalse
BYasuo,BLee Sin,BAnivia,BShen,BLucian,RVarus,RTalon,RAmumu,RJarvan IV,RJax,RFalse
BDraven,BMorgana,BJax,BNautilus,BGangplank,RThresh,RJhin,RNasus,RZac,RAhri,RFalse
BAshe,BBrand,BHeimerdinger,BTalon,BXayah,RKhaZix,RBlitzcrank,RVeigar,RTryndamere,RVayne,RFalse
BKennen,BLulu,BJinx,BGaren,BKhaZix,RMiss Fortune,RTalon,RPantheon,RWarwick,RBard,RFalse
BVarus,BTwisted Fate,BBard,BZac,BTalon,REkko,RNasus,RVi,RJhin,RMorgana,RTrue
BTwitch,BBrand,BMorgana,BRenekton,BAmumu,RBraum,RLucian,RHecarim,RTalon,RYasuo,RFalse
BDraven,BSoraka,BMaokai,BTalon,BFiora,RLee Sin,RNami,RRenekton,RVeigar,RCaitlyn,RFalse
BVeigar,BJarvan IV,BXayah,BShaco,BSona,RAnnie,RIllaoi,RZilean,RMiss Fortune,RKhaZix,RTrue
BOrianna,BRiven,BThresh,BChoGath,BKennen,RVayne,RTalon,RRengar,RNami,RGaren,RTrue
BJhin,BTalon,BWarwick,BYasuo,BZyra,RVeigar,RJax,RXayah,RRakan,RNunu,RFalse
BSona,BFizz,BVayne,BKhaZix,BDarius,RCaitlyn,RYasuo,RVeigar,RMaster Yi,RThresh,RTrue
BAnivia,BTryndamere,BLee Sin,BThresh,BEzreal,RMalphite,RWarwick,RJhin,RNami,RTalon,RTrue
BTalon,BSona,BTrundle,BZac,BVayne,RHecarim,RKennen,RLeBlanc,RKogMaw,RThresh,RTrue
BGaren,BCaitlyn,BVeigar,BZed,BJarvan IV,RJax,RWarwick,RRakan,RAkali,RMiss Fortune,RFalse
BGaren,BBlitzcrank,BShaco,BDraven,BZed,RJax,RUdyr,RKogMaw,RRakan,RYasuo,RFalse
BGaren,BUdyr,BFiddlesticks,BLucian,BVeigar,RRakan,RXayah,RGragas,RYasuo,RRenekton,RFalse
BTalon,BThresh,BSivir,BZac,BVladimir,RZiggs,RKhaZix,RRiven,RSoraka,RLucian,RTrue
BMalzahar,BBard,BSion,BXin Zhao,BCaitlyn,RNautilus,RMorgana,RJhin,RWarwick,RKayle,RFalse
BThresh,BLucian,BZed,BFiora,BAmumu,RMalzahar,RLee Sin,RGangplank,RJanna,RAshe,RTrue
BRammus,BOrianna,BCaitlyn,BJanna,BIllaoi,RJinx,RTahm Kench,RTryndamere,RMalzahar,RJax,RFalse
BRumble,BGnar,BMorgana,BLucian,BZed,RDraven,RThresh,RVolibear,RTryndamere,RMalzahar,RTrue
BPantheon,BThresh,BJhin,BKarthus,BGragas,RLux,RMalzahar,RTryndamere,RWarwick,RJinx,RFalse
BYasuo,BElise,BFiddlesticks,BKarma,BCaitlyn,ROrianna,ROlaf,RJinx,RBrand,RNautilus,RTrue
BLulu,BNami,BXin Zhao,BVayne,BVel'Koz,ROrianna,RNautilus,RKhaZix,RJhin,RTwitch,RTrue
BYasuo,BLucian,BSejuani,BRiven,BSona,RJarvan IV,RTeemo,RThresh,RJhin,RVel'Koz,RTrue
BAmumu,BNami,BTwitch,BMalzahar,BYorick,RLeona,RJhin,RFiora,RViktor,RHecarim,RFalse
BTryndamere,BMiss Fortune,BBlitzcrank,BMalzahar,BLee Sin,RJax,RXayah,RKennen,RVeigar,RLulu,RFalse
BMalzahar,BLeona,BXin Zhao,BUdyr,BJhin,RGragas,RBard,RJarvan IV,RVel'Koz,RJinx,RTrue
BWukong,BYasuo,BMaster Yi,BRakan,BMiss Fortune,RFiora,RShyvana,RSona,RDraven,RMalzahar,RFalse
BKarma,BJhin,BTryndamere,BJanna,BMaster Yi,RJarvan IV,RLucian,RSion,RMalzahar,RPantheon,RTrue
BNunu,BTwisted Fate,BXayah,BThresh,BYasuo,RMaster Yi,RIrelia,RVayne,RBard,RMalzahar,RTrue
BMaster Yi,BIrelia,BMalzahar,BBlitzcrank,BAshe,RDr. Mundo,RLux,RJax,RLeona,RLucian,RTrue
BMalzahar,BVayne,BGraves,BZed,BBard,RVeigar,RXayah,RYasuo,RMaokai,RKarma,RFalse
BJarvan IV,BJhin,BNocturne,BSoraka,BKarthus,RMalzahar,RZilean,RWukong,RLee Sin,RVayne,RTrue
BLucian,BFiora,BMalzahar,BMaster Yi,BZilean,REkko,RGaren,RNami,RTwitch,RShaco,RTrue
BThresh,BLee Sin,BTristana,BGragas,BMalzahar,RFizz,RLucian,RJayce,RMaster Yi,RVel'Koz,RTrue
BTalon,BThresh,BSivir,BZac,BVladimir,RZiggs,RKhaZix,RRiven,RSoraka,RLucian,RTrue
BElise,BDraven,BJayce,BLulu,BJarvan IV,RMalzahar,RJinx,RTahm Kench,RYasuo,RThresh,RTrue
BGangplank,BAmumu,BLulu,BKogMaw,BTeemo,RSwain,RMalzahar,RKarma,REzreal,RRiven,RFalse
BDraven,BEvelynn,BBlitzcrank,BChoGath,BNasus,RMalphite,RAatrox,RMalzahar,RBrand,RJinx,RTrue
BKennen,BShen,BAnnie,BMalzahar,BWarwick,RBlitzcrank,RVayne,RMalphite,RGragas,RZed,RFalse
BGaren,BWukong,BGraves,BKarthus,BDraven,RCaitlyn,RTrundle,RXin Zhao,RBrand,RLux,RTrue
BTaric,BDr. Mundo,BXayah,BXin Zhao,BZed,RJanna,RLucian,RRenekton,RLee Sin,RLux,RTrue
BSivir,BNami,BZac,BPantheon,BKassadin,RKarthus,RDraven,RNocturne,RThresh,RYasuo,RFalse
BRakan,BKarthus,BOlaf,BShen,BKalista,RTrundle,RDiana,RTaliyah,RXayah,RIvern,RFalse
BViktor,BGangplank,BJanna,BLucian,BJarvan IV,RWukong,RLee Sin,RCaitlyn,RThresh,ROrianna,RFalse
BKatarina,BJanna,BLucian,BJarvan IV,BJax,RChoGath,RZiggs,RJhin,RBard,RGragas,RFalse
BCaitlyn,BRiven,BShaco,BJanna,BZed,RYasuo,RLeona,RMaster Yi,RRumble,RVayne,RTrue
BRakan,BJarvan IV,BTristana,BVladimir,BZac,RMaster Yi,RXin Zhao,RThresh,RKogMaw,RTaliyah,RFalse
BKarthus,BJinx,BRiven,BZac,BThresh,RTwitch,RBard,RSwain,RAmumu,RQuinn,RTrue
BBlitzcrank,BJhin,BYasuo,BKarthus,BKhaZix,RThresh,RHeimerdinger,RWarwick,RAshe,RGangplank,RTrue
BKarthus,BKhaZix,BBlitzcrank,BJarvan IV,BKalista,RVel'Koz,RAnnie,RJax,RTwitch,RGangplank,RFalse
BAhri,BLucian,BOlaf,BBlitzcrank,BPantheon,RMorgana,RJhin,RMiss Fortune,RXin Zhao,REkko,RTrue
BTwitch,BBlitzcrank,BShaco,BOrianna,BAatrox,RBrand,RKassadin,RJarvan IV,RRiven,RJinx,RFalse
BDarius,BLeona,BZac,BJinx,BVeigar,RFiddlesticks,RGalio,RCaitlyn,RPantheon,RThresh,RFalse
BGraves,BSoraka,BTeemo,BVayne,BAnnie,RNami,RAshe,RIrelia,RVeigar,RNocturne,RFalse
BYasuo,BCorki,BMaster Yi,BThresh,BRenekton,RPantheon,RTahm Kench,RJax,RAhri,RVayne,RFalse
BGraves,BJanna,BTryndamere,BTwisted Fate,BJinx,RThresh,RRiven,RLee Sin,RAnivia,RCaitlyn,RTrue
BLee Sin,BDraven,BAnnie,BTryndamere,BThresh,RBard,RJarvan IV,RCaitlyn,RAhri,RRekSai,RFalse
BWarwick,BTristana,BGalio,BKatarina,BKarma,REkko,RNami,RDr. Mundo,RRenekton,REzreal,RFalse
BRumble,BCaitlyn,BJax,BGangplank,BSoraka,RJhin,RAhri,RKhaZix,RDiana,RPantheon,RTrue
BGalio,BKhaZix,BBard,BDarius,BJinx,RGragas,RTwisted Fate,RTwitch,RRiven,RZilean,RTrue
BShyvana,BThresh,BJax,BJhin,BSyndra,RCaitlyn,RNami,RKhaZix,RTryndamere,RMalzahar,RFalse
BCamille,BAzir,BAshe,BNami,BKhaZix,RTwitch,RTahm Kench,RZed,RLee Sin,RMalphite,RFalse
BAhri,BTwitch,BLee Sin,BVladimir,BLulu,RVel'Koz,RVayne,RGraves,RTryndamere,RLeona,RTrue
BJhin,BShaco,BFizz,BLucian,BZyra,RWarwick,RRenekton,ROrianna,RRakan,RTwitch,RTrue
BLux,BAkali,BGraves,BDarius,BTristana,RKalista,RHecarim,RFizz,RJayce,RZyra,RTrue
BTalon,BThresh,BSivir,BZac,BVladimir,RZiggs,RKhaZix,RRiven,RSoraka,RLucian,RTrue
BNocturne,BJarvan IV,BAnnie,BNautilus,BMiss Fortune,REzreal,RGaren,RSoraka,RAhri,RNunu,RTrue
BVel'Koz,BKennen,BWarwick,BTristana,BMalphite,RNautilus,RAshe,RXin Zhao,RGragas,RAhri,RTrue
BDarius,BSona,BMiss Fortune,BGragas,BSyndra,RAhri,RKhaZix,RKogMaw,RRiven,RBlitzcrank,RTrue
BZed,BAnnie,BJarvan IV,BLucian,BLux,RDarius,RBrand,RKarthus,RCaitlyn,RKhaZix,RFalse
BCaitlyn,BLulu,BAhri,BTryndamere,BVi,RMaster Yi,RNocturne,RLeona,RKassadin,RMiss Fortune,RFalse
BBraum,BRiven,BAhri,BCaitlyn,BWukong,RVarus,RLeona,RGragas,RVladimir,RYorick,RTrue
BGragas,BShen,BThresh,BGalio,BEzreal,RKogMaw,RYorick,RRiven,RAnnie,RRakan,RTrue
BWarwick,BVladimir,BRumble,BLulu,BCaitlyn,RVayne,RBraum,RGnar,RKhaZix,RBrand,RFalse
BLucian,BDr. Mundo,BShaco,BDiana,BBrand,RLulu,RJhin,RJax,RZed,RSwain,RTrue
BJinx,BBrand,BNidalee,BThresh,BFiddlesticks,RJanna,RGragas,RVladimir,RTwitch,RYasuo,RTrue
BEzreal,BMorgana,BWarwick,BVladimir,BViktor,RJhin,RAlistar,RHecarim,RIrelia,RTaliyah,RTrue
BKalista,BLulu,BGnar,BShaco,BAzir,RRakan,RYasuo,RWarwick,RVladimir,RXayah,RFalse
BThresh,BMiss Fortune,BTrundle,BWarwick,BVladimir,RIvern,RYasuo,RRenekton,RTristana,RNami,RFalse
BEkko,BBraum,BNocturne,BVladimir,BJinx,RLee Sin,RTwitch,RBlitzcrank,RDarius,RYasuo,RTrue
BIrelia,BZyra,BMiss Fortune,BLux,BJax,RWarwick,RVladimir,RJanna,RJinx,RYasuo,RTrue
BMiss Fortune,BZiggs,BRiven,BSona,BRekSai,RViktor,RWarwick,RDarius,RJhin,RZyra,RFalse
BVarus,BJanna,BLux,BLee Sin,BVladimir,RRiven,RLucian,RBraum,RGragas,RAnivia,RTrue
BTristana,BPantheon,BSona,BZac,BVladimir,RKarma,RLulu,REzreal,RAkali,REvelynn,RFalse
BYasuo,BBard,BLucian,BDiana,BRenekton,RAhri,RAurelion Sol,RRakan,RXayah,RVladimir,RFalse
BDarius,BSyndra,BBlitzcrank,BTwisted Fate,BCaitlyn,RWukong,RZiggs,RRakan,RXayah,RLee Sin,RFalse
BDraven,BPantheon,BSoraka,BXerath,BAmumu,RZac,RLux,RRakan,RXayah,RVladimir,RTrue
BCaitlyn,BThresh,BShen,BJarvan IV,BZiggs,RRakan,RXayah,RVladimir,RLee Sin,RYasuo,RTrue
BLee Sin,BAhri,BRakan,BXayah,BVladimir,RZed,RDiana,RAshe,RNautilus,RSona,RTrue
BZac,BYasuo,BKassadin,BCassiopeia,BCaitlyn,RRakan,RXayah,RVladimir,RJarvan IV,RTalon,RTrue
BKassadin,BDarius,BVi,BMorgana,BLucian,RAkali,RMiss Fortune,RSinged,RThresh,RPoppy,RFalse
BAmumu,BEkko,BSwain,BBlitzcrank,BDraven,RIrelia,RBrand,RVladimir,RLucian,RJax,RTrue
BJanna,BSyndra,BNidalee,BJax,BCaitlyn,RAshe,RWarwick,REkko,RVladimir,RMorgana,RTrue
BSona,BKassadin,BKhaZix,BVladimir,BMiss Fortune,RLucian,RElise,RNautilus,RAnnie,RDarius,RFalse
BKassadin,BIrelia,BKogMaw,BBlitzcrank,BRiven,RShaco,RSoraka,RIllaoi,REkko,REzreal,RFalse
BTristana,BLux,BVi,BRenekton,BAhri,REkko,RVladimir,RAatrox,RXayah,RRakan,RTrue
BBraum,BEkko,BVladimir,BVarus,BPoppy,RAnivia,RNidalee,RLucian,RGangplank,RWukong,RFalse
BYasuo,BVladimir,BJarvan IV,BDraven,BBard,RHeimerdinger,RKarma,RSwain,RAshe,RTrundle,RFalse
BEkko,BVladimir,BVi,BBraum,BAshe,RMalzahar,RYorick,RThresh,RKhaZix,RTristana,RFalse
BSivir,BKhaZix,BDarius,BAnnie,BMalphite,RNautilus,RYasuo,RLee Sin,RLux,RCaitlyn,RTrue
BThresh,BLux,BGalio,BCaitlyn,BMaster Yi,RJax,RTristana,RLeona,REkko,RVladimir,RFalse
BTalon,BThresh,BSivir,BZac,BVladimir,RZiggs,RKhaZix,RRiven,RSoraka,RLucian,RTrue
BSoraka,BEkko,BVladimir,BWukong,BVayne,RAshe,RBlitzcrank,RRumble,RKhaZix,RBrand,RFalse
BLissandra,BLee Sin,BRakan,BJhin,BVladimir,RZed,RAnnie,RGragas,RBard,REzreal,RTrue
BTwitch,BGalio,BRekSai,BQuinn,BLulu,RTeemo,RMaster Yi,RCorki,RVladimir,RBraum,RFalse
BBraum,BRiven,BAhri,BCaitlyn,BWukong,RVarus,RLeona,RGragas,RVladimir,RYorick,RTrue
BGragas,BShen,BThresh,BGalio,BEzreal,RKogMaw,RYorick,RRiven,RAnnie,RRakan,RTrue
BYorick,BTryndamere,BEzreal,BBlitzcrank,BFizz,RNasus,RXin Zhao,RSyndra,RTristana,RKarma,RTrue
BCaitlyn,BLeona,BNunu,BSyndra,BTeemo,RChoGath,RThresh,RVladimir,RTwitch,RJax,RTrue
BVladimir,BJinx,BLulu,BFiora,BCamille,RShaco,RZed,RCaitlyn,RThresh,RDr. Mundo,RTrue
BYasuo,BMorgana,BShen,BCaitlyn,BShaco,RSejuani,RTryndamere,RRakan,RDiana,RTristana,RFalse
BCorki,BXayah,BShen,BLeona,BIrelia,RZac,RRakan,RDraven,RFiddlesticks,RYasuo,RFalse
BVladimir,BMaster Yi,BFizz,BMiss Fortune,BVel'Koz,RQuinn,RTristana,RWarwick,RThresh,RAkali,RFalse
BXayah,BVladimir,BBard,BRenekton,BKhaZix,RKennen,RZilean,RJax,RGnar,RTalon,RTrue
BWarwick,BVladimir,BRumble,BLulu,BCaitlyn,RVayne,RBraum,RGnar,RKhaZix,RBrand,RFalse
BLucian,BDr. Mundo,BShaco,BDiana,BBrand,RLulu,RJhin,RJax,RZed,RSwain,RTrue
BJinx,BBrand,BNidalee,BThresh,BFiddlesticks,RJanna,RGragas,RVladimir,RTwitch,RYasuo,RTrue
BEzreal,BMorgana,BWarwick,BVladimir,BViktor,RJhin,RAlistar,RHecarim,RIrelia,RTaliyah,RTrue
BKalista,BLulu,BGnar,BShaco,BAzir,RRakan,RYasuo,RWarwick,RVladimir,RXayah,RFalse
BThresh,BMiss Fortune,BTrundle,BWarwick,BVladimir,RIvern,RYasuo,RRenekton,RTristana,RNami,RFalse
BEkko,BBraum,BNocturne,BVladimir,BJinx,RLee Sin,RTwitch,RBlitzcrank,RDarius,RYasuo,RTrue
BIrelia,BZyra,BMiss Fortune,BLux,BJax,RWarwick,RVladimir,RJanna,RJinx,RYasuo,RTrue
BMiss Fortune,BZiggs,BRiven,BSona,BRekSai,RViktor,RWarwick,RDarius,RJhin,RZyra,RFalse
BTryndamere,BYasuo,BAmumu,BQuinn,BKayle,RRammus,RSivir,RVladimir,RTaric,RRiven,RTrue
BNocturne,BRiven,BVarus,BLeona,BKatarina,RVladimir,RYasuo,RThresh,RLucian,RElise,RFalse
BVarus,BJanna,BLux,BLee Sin,BVladimir,RRiven,RLucian,RBraum,RGragas,RAnivia,RTrue
BTristana,BPantheon,BSona,BZac,BVladimir,RKarma,RLulu,REzreal,RAkali,REvelynn,RFalse
BYasuo,BBard,BLucian,BDiana,BRenekton,RAhri,RAurelion Sol,RRakan,RXayah,RVladimir,RFalse
BDarius,BSyndra,BBlitzcrank,BTwisted Fate,BCaitlyn,RWukong,RZiggs,RRakan,RXayah,RLee Sin,RFalse
BDraven,BPantheon,BSoraka,BXerath,BAmumu,RZac,RLux,RRakan,RXayah,RVladimir,RTrue
BCaitlyn,BThresh,BShen,BJarvan IV,BZiggs,RRakan,RXayah,RVladimir,RLee Sin,RYasuo,RTrue
BLee Sin,BAhri,BRakan,BXayah,BVladimir,RZed,RDiana,RAshe,RNautilus,RSona,RTrue
BTeemo,BVel'Koz,BTristana,BZilean,BYorick,RCaitlyn,RSona,RVladimir,RAhri,RShyvana,RFalse
BTaliyah,BKarma,BDarius,BMaster Yi,BJhin,RGalio,RShaco,RYasuo,RUrgot,RThresh,RFalse
BXin Zhao,BJhin,BTwisted Fate,BLee Sin,BSion,RKindred,RZiggs,RBard,RVladimir,RCaitlyn,RTrue
BSoraka,BEkko,BVladimir,BVarus,BZed,RJax,RKassadin,RRakan,RLucian,RYasuo,RFalse
BKindred,BVladimir,BRekSai,BNasus,BJanna,RTryndamere,RMorgana,RElise,RJhin,ROrianna,RFalse
BJinx,BTryndamere,BGalio,BIvern,BZiggs,RViktor,RBard,RKindred,RVladimir,RCaitlyn,RTrue
BAhri,BJarvan IV,BMordekaiser,BBlitzcrank,BJinx,RXayah,RJanna,RWarwick,RVladimir,RMorgana,RFalse
BBlitzcrank,BKayle,BWarwick,BXayah,BMorgana,RLissandra,RThresh,RJhin,RDarius,RLee Sin,RFalse
BXayah,BYasuo,BAkali,BTaric,BGragas,RLee Sin,RSwain,RVayne,RNami,RZed,RTrue
BTwisted Fate,BEzreal,BYasuo,BJax,BAlistar,RVladimir,RKarma,RVayne,REvelynn,RZed,RFalse
BYasuo,BDarius,BElise,BBraum,BAshe,RThresh,RTrundle,RFizz,RTwitch,RVayne,RFalse
BZac,BYasuo,BKassadin,BCassiopeia,BCaitlyn,RRakan,RXayah,RVladimir,RJarvan IV,RTalon,RTrue
BKassadin,BDarius,BVi,BMorgana,BLucian,RAkali,RMiss Fortune,RSinged,RThresh,RPoppy,RFalse
BTahm Kench,BJinx,BVladimir,BJax,BLux,RZac,RGangplank,RMaokai,RCaitlyn,RWukong,RFalse
BVayne,BVladimir,BMorgana,BEkko,BRekSai,RCaitlyn,RZed,RJax,RVi,RThresh,RTrue
BDraven,BAzir,BCamille,BTryndamere,BLeona,ROrianna,RVladimir,RShyvana,RThresh,RJhin,RTrue
BAmumu,BEkko,BSwain,BBlitzcrank,BDraven,RIrelia,RBrand,RVladimir,RLucian,RJax,RTrue
BVayne,BShaco,BBrand,BAnivia,BVladimir,RMiss Fortune,RJarvan IV,RSona,RIrelia,RFizz,RTrue
BVi,BRakan,BAhri,BVladimir,BJinx,RTristana,RLucian,RVel'Koz,RBlitzcrank,RNidalee,RFalse
BAurelion Sol,BSona,BSivir,BJax,BVladimir,RZac,RBard,RCaitlyn,RFiddlesticks,RSinged,RTrue
BShaco,BKayle,BGraves,BDarius,BAshe,RJhin,RGangplank,RRakan,RMaokai,RSejuani,RFalse
